subject_id,event_index,sequence,sequence_position,marker,quadrant,onset_sec,channel_index,active_pair,chromophore,baseline_m10_0,stim_m0_30,response_m5_30,response_minus_baseline_m5_30
P07,9,S3,1,M4,Q2,900.4,18,1,HbT,-6.085118632713923e-10,1.7627146855510194e-09,1.4643918710033293e-09,2.0729037342747218e-09
P07,9,S3,1,M4,Q2,900.4,19,1,HbO,-6.510685235064432e-10,4.848113052728068e-10,1.2505330913251678e-10,7.7612183263896e-10
P07,9,S3,1,M4,Q2,900.4,19,1,HbR,-4.3060940648707916e-10,6.193582700378785e-10,5.537146412169456e-10,9.843240477040248e-10
P07,9,S3,1,M4,Q2,900.4,19,1,HbT,-1.0816779299935211e-09,1.1041695753106872e-09,6.787679503494629e-10,1.7604458803429841e-09
P07,9,S3,1,M4,Q2,900.4,20,1,HbO,-3.662821120569287e-07,2.0564005157565503e-07,2.9633137322452415e-07,6.626134852814529e-07
P07,9,S3,1,M4,Q2,900.4,20,1,HbR,-1.366267220121396e-07,2.11993246677284e-07,2.24507233207586e-07,3.611339552197256e-07
P07,9,S3,1,M4,Q2,900.4,20,1,HbT,-5.02908834069068e-07,4.176332982529392e-07,5.208386064321103e-07,1.0237474405011781e-06
P07,9,S3,1,M4,Q2,900.4,21,1,HbO,1.1614658451366745e-07,1.7975491306839835e-07,1.5566504384646012e-07,3.9518459332792675e-08
P07,9,S3,1,M4,Q2,900.4,21,1,HbR,2.0652357537409453e-08,5.8322839074719586e-08,5.49998969817936e-08,3.434753944438415e-08
P07,9,S3,1,M4,Q2,900.4,21,1,HbT,1.3679894205107691e-07,2.3807775214311767e-07,2.1066494082825373e-07,7.386599877717682e-08
P07,9,S3,1,M4,Q2,900.4,22,1,HbO,4.6966347823721555e-08,1.12310241210637e-07,9.609814945669604e-08,4.9131801632974486e-08
P07,9,S3,1,M4,Q2,900.4,22,1,HbR,-6.427453035995076e-09,-2.518721549063975e-08,-2.168427390160935e-08,-1.5256820865614274e-08
P07,9,S3,1,M4,Q2,900.4,22,1,HbT,4.053889478772651e-08,8.712302571999712e-08,7.441387555508662e-08,3.387498076736011e-08
P07,9,S3,1,M4,Q2,900.4,23,1,HbO,-1.6735578417285234e-07,3.0318189065681716e-07,2.9148000639853e-07,4.5883579057138235e-07
P07,9,S3,1,M4,Q2,900.4,23,1,HbR,5.115710045981197e-08,-3.851866646339474e-08,-4.426018761935277e-08,-9.541728807916474e-08
P07,9,S3,1,M4,Q2,900.4,23,1,HbT,-1.1619868371304068e-07,2.6466322419342255e-07,2.472198187791772e-07,3.6341850249221786e-07
P07,10,S3,2,M6,Q4,989.7,1,1,HbO,1.6610221602113774e-07,-2.180487734211729e-07,-2.2322800208193588e-07,-3.893302181030736e-07
P07,10,S3,2,M6,Q4,989.7,1,1,HbR,-9.299079665719335e-08,2.4043468970524183e-08,3.4201092515888413e-08,1.2719188917308175e-07
P07,10,S3,2,M6,Q4,989.7,1,1,HbT,7.31114193639444e-08,-1.940053044506487e-07,-1.8902690956604743e-07,-2.6213832892999184e-07
P07,10,S3,2,M6,Q4,989.7,2,1,HbO,-6.12904489732624e-08,-7.301653958902341e-08,-6.527617550714227e-08,-3.985726533879869e-09
P07,10,S3,2,M6,Q4,989.7,2,1,HbR,1.6711852107827807e-08,1.5983518295681842e-08,1.481955524116246e-08,-1.8922968666653476e-09
P07,10,S3,2,M6,Q4,989.7,2,1,HbT,-4.457859686543456e-08,-5.703302129334159e-08,-5.0456620265979805e-08,-5.878023400545243e-09
P07,10,S3,2,M6,Q4,989.7,3,1,HbO,5.466468105080516e-08,-9.665009914929378e-08,-8.427099361063352e-08,-1.389356746614387e-07
P07,10,S3,2,M6,Q4,989.7,3,1,HbR,-4.7868375495139766e-08,-6.082877099710647e-08,-5.671703933402136e-08,-8.848663838881596e-09
P07,10,S3,2,M6,Q4,989.7,3,1,HbT,6.796305555665375e-09,-1.5747887014640034e-07,-1.409880329446549e-07,-1.4778433850032026e-07
P07,10,S3,2,M6,Q4,989.7,4,1,HbO,-1.2240310872045394e-07,-3.19530568982668e-08,-8.338035907009131e-09,1.1406507281344481e-07
P07,10,S3,2,M6,Q4,989.7,4,1,HbR,3.9595666425934096e-08,-1.3683129329788406e-09,-9.49430062399635e-09,-4.9089967049930446e-08
P07,10,S3,2,M6,Q4,989.7,4,1,HbT,-8.28074422945198e-08,-3.3321369831245656e-08,-1.7832336531005525e-08,6.497510576351428e-08
P07,10,S3,2,M6,Q4,989.7,5,1,HbO,-1.4830276406138985e-09,-1.506922645076138e-09,-1.6711246758796277e-09,-1.8809703526572922e-10
P07,10,S3,2,M6,Q4,989.7,5,1,HbR,1.8685790026143745e-09,-5.032365431140589e-10,-3.3294557428090445e-10,-2.201524576895279e-09
P07,10,S3,2,M6,Q4,989.7,5,1,HbT,3.8555136200047545e-10,-2.010159188190198e-09,-2.0040702501605328e-09,-2.3896216121610083e-09
P07,10,S3,2,M6,Q4,989.7,6,0,HbO,6.3352127730943725e-09,-4.085919604200219e-09,-4.97649119125353e-09,-1.1311703964347902e-08
P07,10,S3,2,M6,Q4,989.7,6,0,HbR,-1.968948349362039e-09,1.844628316752791e-09,1.886158054399874e-09,3.855106403761913e-09
P07,10,S3,2,M6,Q4,989.7,6,0,HbT,4.366264423732337e-09,-2.2412912874474286e-09,-3.0903331368536605e-09,-7.456597560585998e-09
P07,10,S3,2,M6,Q4,989.7,7,1,HbO,-2.213515666632435e-10,-5.101013666150206e-10,-2.0310649903191564e-10,1.824506763132786e-11
P07,10,S3,2,M6,Q4,989.7,7,1,HbR,2.0120244993579222e-10,-8.774890325237936e-11,-3.9514867675298826e-10,-5.963511266887805e-10
P07,10,S3,2,M6,Q4,989.7,7,1,HbT,-2.014911672745156e-11,-5.978502698673997e-10,-5.982551757849032e-10,-5.781060590574516e-10
P07,10,S3,2,M6,Q4,989.7,8,1,HbO,-1.5352534382527572e-08,-7.935289558729566e-09,-6.070247657858269e-09,9.282286724669302e-09
P07,10,S3,2,M6,Q4,989.7,8,1,HbR,6.159820330836161e-09,1.2729318673107607e-09,4.204788973248878e-11,-6.117772441103672e-09
P07,10,S3,2,M6,Q4,989.7,8,1,HbT,-9.192714051691406e-09,-6.662357691418807e-09,-6.028199768125782e-09,3.164514283565624e-09
P07,10,S3,2,M6,Q4,989.7,9,1,HbO,-2.6629947509945178e-08,-1.8065844713223527e-08,-1.5026846660315463e-08,1.1603100849629716e-08
P07,10,S3,2,M6,Q4,989.7,9,1,HbR,4.030256533813404e-09,4.288286711694059e-09,3.904772461399365e-09,-1.2548407241403935e-10
P07,10,S3,2,M6,Q4,989.7,9,1,HbT,-2.2599690976131758e-08,-1.3777558001529463e-08,-1.1122074198916078e-08,1.147761677721568e-08
P07,10,S3,2,M6,Q4,989.7,10,1,HbO,-2.241588381037548e-08,-3.186109231434922e-08,-3.003360548216898e-08,-7.617721671793497e-09
P07,10,S3,2,M6,Q4,989.7,10,1,HbR,3.639365941509395e-08,-7.425539780810758e-09,-1.0027071744262746e-08,-4.6420731159356695e-08
P07,10,S3,2,M6,Q4,989.7,10,1,HbT,1.397777560471851e-08,-3.9286632095160024e-08,-4.0060677226431816e-08,-5.403845283115033e-08
P07,10,S3,2,M6,Q4,989.7,11,1,HbO,8.611357140752916e-08,-5.1921296125076346e-08,-5.270665526839897e-08,-1.3882022667592813e-07
P07,10,S3,2,M6,Q4,989.7,11,1,HbR,-2.6884164200812583e-08,1.5562710763278093e-09,4.140453399928402e-09,3.102461760074099e-08
P07,10,S3,2,M6,Q4,989.7,11,1,HbT,5.922940720671654e-08,-5.036502504874853e-08,-4.856620186847058e-08,-1.0779560907518712e-07
P07,10,S3,2,M6,Q4,989.7,12,1,HbO,-2.6299888081629132e-08,-4.1214774477934466e-08,-3.3965409502563244e-08,-7.665521420934112e-09
P07,10,S3,2,M6,Q4,989.7,12,1,HbR,-3.007493273606198e-08,6.50762505515002e-09,1.1463701074325356e-08,4.1538633810387335e-08
P07,10,S3,2,M6,Q4,989.7,12,1,HbT,-5.6374820817691086e-08,-3.4707149422784424e-08,-2.2501708428237886e-08,3.38731123894532e-08
P07,10,S3,2,M6,Q4,989.7,13,0,HbO,-1.125040979435922e-09,-5.48428642458903e-10,-5.561721285905353e-10,5.688688508453867e-10
P07,10,S3,2,M6,Q4,989.7,13,0,HbR,1.4130200214064468e-09,-5.178372462321248e-10,-5.024020288281488e-10,-1.9154220502345957e-09
P07,10,S3,2,M6,Q4,989.7,13,0,HbT,2.879790419705235e-10,-1.0662658886910288e-09,-1.0585741574186858e-09,-1.3465531993892093e-09
P07,10,S3,2,M6,Q4,989.7,14,1,HbO,1.9879363864961822e-07,-1.0330602792820229e-07,-1.0114930750281462e-07,-2.999429461524328e-07
P07,10,S3,2,M6,Q4,989.7,14,1,HbR,-2.2546690657666773e-07,-1.5419429619852634e-08,2.501383637848402e-08,2.504807429551517e-07
P07,10,S3,2,M6,Q4,989.7,14,1,HbT,-2.6673267927049343e-08,-1.1872545754805499e-07,-7.613547112433053e-08,-4.9462203197281185e-08
P07,10,S3,2,M6,Q4,989.7,15,1,HbO,4.5106906956714495e-09,7.596588068614384e-10,3.182364034876815e-10,-4.192454292183768e-09
P07,10,S3,2,M6,Q4,989.7,15,1,HbR,-1.0200211805990291e-09,-4.5881167102875004e-10,-6.12010306269135e-10,4.0801087432989415e-10
P07,10,S3,2,M6,Q4,989.7,15,1,HbT,3.490669515072419e-09,3.0084713583268794e-10,-2.9377390278145386e-10,-3.784443417853873e-09
P07,10,S3,2,M6,Q4,989.7,16,1,HbO,6.701343125682757e-08,-6.058411439708027e-08,-3.17209490865891e-08,-9.873438034341666e-08
P07,10,S3,2,M6,Q4,989.7,16,1,HbR,-1.3341755359430063e-07,-4.676098524813255e-08,-2.131570888318875e-08,1.1210184471111188e-07
P07,10,S3,2,M6,Q4,989.7,16,1,HbT,-6.640412233747306e-08,-1.0734509964521272e-07,-5.3036657969777875e-08,1.3367464367695188e-08
P07,10,S3,2,M6,Q4,989.7,17,1,HbO,-8.621152169597988e-08,-3.8646425283266314e-08,6.633541950660749e-09,9.284506364664063e-08
P07,10,S3,2,M6,Q4,989.7,17,1,HbR,5.6691674149804996e-09,-1.419722920053924e-08,-1.6462809902663264e-08,-2.2131977317643763e-08
P07,10,S3,2,M6,Q4,989.7,17,1,HbT,-8.054235428099934e-08,-5.2843654483805594e-08,-9.829267952002494e-09,7.071308632899685e-08
P07,10,S3,2,M6,Q4,989.7,18,1,HbO,2.2287904887953173e-09,-1.5946960483184722e-09,-9.78673367001425e-10,-3.2074638557967423e-09
P07,10,S3,2,M6,Q4,989.7,18,1,HbR,2.7283706043392658e-09,-1.9966999089802556e-09,-1.1050409552312546e-09,-3.83341155957052e-09
P07,10,S3,2,M6,Q4,989.7,18,1,HbT,4.957161093134585e-09,-3.5913959572987268e-09,-2.0837143222326807e-09,-7.0408754153672654e-09
P07,10,S3,2,M6,Q4,989.7,19,1,HbO,1.0940879042425132e-09,-8.82285424197162e-10,-4.869252350984734e-10,-1.5810131393409867e-09
P07,10,S3,2,M6,Q4,989.7,19,1,HbR,1.7139910492272865e-09,-1.17642529944749e-09,-7.098687685562087e-10,-2.423859817783495e-09
P07,10,S3,2,M6,Q4,989.7,19,1,HbT,2.808078953469799e-09,-2.0587107236446534e-09,-1.1967940036546827e-09,-4.004872957124482e-09
P07,10,S3,2,M6,Q4,989.7,20,1,HbO,4.3302549661242013e-08,-9.026088358224642e-09,-4.69807551107368e-09,-4.8000625172315695e-08
P07,10,S3,2,M6,Q4,989.7,20,1,HbR,-4.9741154666640994e-08,-4.75263935641398e-08,-3.4864374320394124e-08,1.487678034624687e-08
P07,10,S3,2,M6,Q4,989.7,20,1,HbT,-6.438605005398975e-09,-5.655248192236448e-08,-3.9562449831467805e-08,-3.312384482606883e-08
P07,10,S3,2,M6,Q4,989.7,21,1,HbO,-4.369008908693796e-08,1.7681600562811357e-08,3.907830045405437e-08,8.276838954099233e-08
P07,10,S3,2,M6,Q4,989.7,21,1,HbR,2.1777656526636443e-08,-1.687714102024368e-08,-1.8987711331549542e-08,-4.0765367858185985e-08
P07,10,S3,2,M6,Q4,989.7,21,1,HbT,-2.1912432560301505e-08,8.044595425677057e-10,2.0090589122504852e-08,4.2003021682806354e-08
P07,10,S3,2,M6,Q4,989.7,22,1,HbO,-5.896500895937258e-08,-1.9983044978762574e-09,3.077207168278369e-08,8.973708064215627e-08
P07,10,S3,2,M6,Q4,989.7,22,1,HbR,1.6426914540406747e-08,1.0767508131139718e-09,-6.20458416997314e-09,-2.2631498710379887e-08
P07,10,S3,2,M6,Q4,989.7,22,1,HbT,-4.2538094418965866e-08,-9.215536847622698e-10,2.456748751281057e-08,6.710558193177643e-08
P07,10,S3,2,M6,Q4,989.7,23,1,HbO,-3.4193787775281623e-07,2.1632424603644946e-08,9.795487037539806e-08,4.398927481282143e-07
P07,10,S3,2,M6,Q4,989.7,23,1,HbR,3.289309150714346e-08,1.5770286519283252e-09,-6.151986733644027e-09,-3.904507824078749e-08
P07,10,S3,2,M6,Q4,989.7,23,1,HbT,-3.0904478624567276e-07,2.3209453255573228e-08,9.180288364175379e-08,4.0084766988742653e-07
P07,11,S3,3,M5,Q3,1078.9,1,1,HbO,-2.654678119142124e-07,6.25019157174376e-08,1.4323813099856865e-07,4.087059429127811e-07
P07,11,S3,3,M5,Q3,1078.9,1,1,HbR,2.268519321289162e-08,1.915943671361148e-08,7.119232784150554e-09,-1.5565960428741065e-08
P07,11,S3,3,M5,Q3,1078.9,1,1,HbT,-2.4278261870132097e-07,8.166135243104911e-08,1.503573637827192e-07,3.931399824840402e-07
P07,11,S3,3,M5,Q3,1078.9,2,1,HbO,-1.0701165639051745e-07,1.3979054258323395e-07,1.8658708395063539e-07,2.935987403411528e-07
P07,11,S3,3,M5,Q3,1078.9,2,1,HbR,3.7604757315878223e-08,-3.7420538589497853e-08,-5.1262716924212594e-08,-8.886747424009082e-08
P07,11,S3,3,M5,Q3,1078.9,2,1,HbT,-6.94068990746392e-08,1.0237000399373619e-07,1.35324367026423e-07,2.047312661010622e-07
P07,11,S3,3,M5,Q3,1078.9,3,1,HbO,-1.545569599100576e-07,8.329816635458724e-08,1.4919822721027274e-07,3.0375518712033037e-07
P07,11,S3,3,M5,Q3,1078.9,3,1,HbR,-6.83841025975731e-08,4.9866728898322756e-08,5.8068937758787326e-08,1.2645304035636043e-07
P07,11,S3,3,M5,Q3,1078.9,3,1,HbT,-2.2294106250763065e-07,1.3316489525291e-07,2.0726716496906015e-07,4.302082274766908e-07
P07,11,S3,3,M5,Q3,1078.9,4,1,HbO,-3.423181520264392e-08,1.5564100394423267e-07,1.9356757890904752e-07,2.2779939411169145e-07
P07,11,S3,3,M5,Q3,1078.9,4,1,HbR,2.621945375554377e-09,-2.4658002771470682e-08,-2.8525038299300784e-08,-3.114698367485516e-08
P07,11,S3,3,M5,Q3,1078.9,4,1,HbT,-3.160986982708955e-08,1.3098300117276193e-07,1.650425406097467e-07,1.9665241043683624e-07
