subject_id,marker,roi,motion_correction,hpf,baseline_m10_0,stim_m0_30,response_m5_30,response_minus_baseline_m5_30
P02,M4,Right_Temporal,none,0.005,0.12679358393547036,5.211833055895629e-2,2.5836319688716211e-2,-0.10095726424675414
P02,M4,head,none,0.005,0.069291423883932113,-1.590176771536623e-2,-2.4932095874030694e-2,-9.4223519757962808e-2
P02,M5,Left_Temporal,none,0.005,3.884390707633738e-2,1.2951547744098842e-2,6.988426021234009e-3,-0.031855481055103371
P02,M5,PFC_Frontal,none,0.005,0.24097345694926389,0.025061677403680371,-9.840704128281207e-3,-0.25081416107754512
P02,M5,Right_Temporal,none,0.005,0.143109388392161,-1.3796365843388586e-2,-2.842041897853134e-2,-0.17152980737069232
P02,M5,head,none,0.005,0.17781690570083669,1.4331535739122382e-2,-1.020924827580436e-2,-1.88026153976641008e-1
P02,M6,Left_Temporal,none,0.005,2.2585372762899235e-2,1.2357350746859698e-2,1.1586251520228951e-2,-1.0999121242670287e-2
P02,M6,PFC_Frontal,none,0.005,0.14935869310092958,0.11174260762867828,1.060715322747396570e-1,-4.328716082618993e-2
P02,M6,Right_Temporal,none,0.005,0.064752604306602082,0.057873257192654251,5.2319095411265109e-2,-1.2433508895336991e-2
P02,M6,head,none,0.005,0.10485776486253846,0.079478479772290361,0.074863591723584866,-2.9994173138953587e-2
P03,M3,Left_Temporal,none,0.005,3.0801941829035323e-2,-4.15352069483599137e-2,-4.825132365878105e-2,-0.079053265487816382
P03,M3,PFC_Frontal,none,0.005,-0.18001338303415512,-0.2511561684015432,-0.24663945045752672,-6.662606742337160e-2
P03,M3,Right_Temporal,none,0.005,-0.068571305711976616,-2.560398665896380e-2,-1.3853238917780335e-2,5.4718066794196268e-2
P03,M3,head,none,0.005,-0.12113400646319028,-0.17539914884951965,-0.17204389336681561,-5.090988690362526e-2
P03,M4,Left_Temporal,none,0.005,-1.26346068090622744e-2,0.01208513768790407,-1.9597742280205302e-3,1.06748325810417289e-2
P03,M4,PFC_Frontal,none,0.005,1.85422270482994129e-1,-6.782926100246413e-2,-1.4601435134970358e-1,-0.33143662183269773
P03,M4,Right_Temporal,none,0.005,-0.01705878996868929,5.375270610200859e-3,-4.088493428548154e-3,1.297029654014114e-2
P03,M4,head,none,0.005,0.11543873595683034,-0.040865701522490742,-9.5914557237193609e-2,-2.113532931940240000e-1
P03,M5,Left_Temporal,none,0.005,-8.596047132870246e-3,-2.1083525857650675e-2,-0.0454669541747455,-3.6870907041875253e-2
P03,M5,PFC_Frontal,none,0.005,-0.23083952617114731,-0.1279964144321924,-0.15033892808764593,0.080500598083501351
P03,M5,Right_Temporal,none,0.005,1.469698128398390570e-2,-2.0865900066189475e-2,-4.663389430565343e-2,-0.061330875589637353
P03,M5,head,none,0.005,-0.14956035424522218,-9.054425956238362e-2,-1.13808778237766968e-1,3.575157600745524e-2
P03,M6,Left_Temporal,none,0.005,0.28820123607803494,0.21121610670137589,0.19096720727161967,-0.097234028806415324
P03,M6,PFC_Frontal,none,0.005,0.66151600625990459,4.487601355646234e-1,0.38895550945699975,-0.27256049680290495
P03,M6,Right_Temporal,none,0.005,-9.88112627343020865e-2,0.077791167345432066,0.12654660967506734,0.22535787240936939
P03,M6,head,none,0.005,4.728039618743999e-1,0.34560598455909519,0.30999651405263384,-0.16280744782176584
P04,M3,Left_Temporal,none,0.005,-6.969527235924963e-4,7.383464504726999e-5,1.6084974561219146e-4,8.578024692046879e-4
P04,M3,PFC_Frontal,none,0.005,0.025860983490170811,5.640539149438949e-2,0.042979398619164381,1.7118415128993575e-2
P04,M3,Right_Temporal,none,0.005,-0.2219888751909031,-3.830320931221090e-1,-0.36206127941035454,-1.4007240421945138e-1
P04,M3,head,none,0.005,-2.640716791836962e-2,-3.8026806880056341e-2,-4.2327120790944373e-2,-1.5919952872574783e-2
P04,M4,Left_Temporal,none,0.005,6.279419324742129e-4,3.5435708668155534e-3,3.232093638562526e-3,2.604151706088313e-3
P04,M4,PFC_Frontal,none,0.005,-1.383860108452965e-4,1.412417877161160e-3,-1.1361027959842811e-2,-1.1222641948997515e-2
P04,M4,Right_Temporal,none,0.005,2.41181225906424913e-1,-0.17817164824994505,-2.13300457912890800e-1,-0.4544816838193157
P04,M4,head,none,0.005,4.5973221581647973e-2,-3.2388137006163003e-2,-0.047046039075012841,-9.3019260656660824e-2
P04,M5,Left_Temporal,none,0.005,-2.168536947489871e-3,-1.9600486522163574e-3,-1.84792757583727216e-3,3.206093716525985e-4
P04,M5,PFC_Frontal,none,0.005,4.950233688090878e-2,-1.10976669641820745e-1,-0.12647401667190172,-0.17597635355281052
P04,M5,Right_Temporal,none,0.005,-2.37101878787504849e-1,-0.043331989019923842,-2.1163197024854934e-2,0.21593868176264999
P04,M5,head,none,0.005,-1.4931013499436427e-2,-0.077326897906296682,-0.08267651024464244,-0.06774549674520601
P04,M6,Left_Temporal,none,0.005,-1.6751201782830415e-3,-7.712494223626531e-4,-8.955323803036716e-4,7.795877979793695e-4
P04,M6,PFC_Frontal,none,0.005,-3.8305532119451509e-2,-1.4358265904377646e-4,2.2928968037641462e-2,0.061234500157092982
P04,M6,Right_Temporal,none,0.005,-3.0929097518930710e-2,-0.15872313194184121,-0.17792729391083539,-0.1469981963919047
P04,M6,head,none,0.005,-2.992327563532022090e-2,-3.0468766667827830e-2,-1.9867367651200814e-2,1.0055907984119407e-2
P05,M3,Left_Temporal,none,0.005,-1.6769922981812531e-2,-2.6043554119283883e-3,-2.487022173183781e-3,1.4282900808628742e-2
P05,M3,PFC_Frontal,none,0.005,0.045685161649274761,-0.072457252616228485,-9.502570472940006e-2,-0.1407108663786748
P05,M3,Right_Temporal,none,0.005,-1.0911889663670323e-2,-9.917696087426171e-3,-9.557547627791534e-3,1.3543420358787947e-3
P05,M3,head,none,0.005,0.023008564326601932,-0.04723964238135183,-0.061119640032671521,-0.084128204359273442
P05,M4,Left_Temporal,none,0.005,4.2238159483533941e-2,-9.8427582010495320e-3,-1.4443161824005847e-2,-0.056681321307539792
P05,M4,PFC_Frontal,none,0.005,4.145766212352792650e-1,0.039484013813198701,-7.336978507303226e-3,-0.42191359974258258
P05,M4,Right_Temporal,none,0.005,2.027945713700298e-2,-8.641590330078140e-3,-1.4410796941206431e-2,-3.4690254078209411e-2
P05,M4,head,none,0.005,0.2685507877400371,0.02092165644986058,-1.0037931221704338e-2,-0.27858871896174142
P05,M5,Left_Temporal,none,0.005,-0.052270388001784893,-1.5909130026135891e-3,7.256746307859904e-3,0.059527134309644791
P05,M5,PFC_Frontal,none,0.005,6.589628922979327e-3,-0.10584757086233658,-0.12768437360338575,-1.3427400252636506e-1
P05,M5,Right_Temporal,none,0.005,0.01340484754784204,-0.01601090139292766,-2.0061050298067214e-2,-3.3465897845909251e-2
P05,M5,head,none,0.005,-3.3236659912876275e-3,-0.06887741327583527,-0.081481622514516364,-7.815795652322874e-2
P05,M6,Left_Temporal,none,0.005,-1.5478140874997311e-2,-4.4916703832825020e-2,-4.019610132158240e-2,-2.4717960446585075e-2
P05,M6,PFC_Frontal,none,0.005,-1.853639829315608e-2,-0.1136316590091532,-0.11628906675646378,-0.097752668463307685
P05,M6,Right_Temporal,none,0.005,2.5613205132463123e-2,-2.0303033921689067e-2,-2.127228857005081e-2,-4.688549370251393e-2
P05,M6,head,none,0.005,-9.544424799103131e-3,-0.082766215149383246,-8.369673463812201e-2,-7.415230983901887e-2
P06,M3,Left_Temporal,none,0.005,9.1180079072265417e-2,8.256591418550238e-3,1.7024118348819963e-2,-7.415596072344548e-2
P06,M3,PFC_Frontal,none,0.005,1.1409652497813818e-1,2.7470128132468622e-2,1.8479016622391390e-2,-0.095617508355746797
P06,M3,Right_Temporal,none,0.005,-8.182106499973937e-3,-0.20233206072747109,-0.21880021602131935,-0.21061810952134549
P06,M3,head,none,0.005,0.086440319762141074,-1.9961438643504350e-2,-0.02699415117137664,-0.11343447093351772
P06,M4,Left_Temporal,none,0.005,-2.657381147808459e-2,0.051064190103196641,0.10449448161043846,0.13106829308852308
P06,M4,PFC_Frontal,none,0.005,9.1770805328816056e-2,-0.064064982861747541,-3.305992343234958e-2,-0.12483072876116562
P06,M4,Right_Temporal,none,0.005,0.42860831472847616,-0.074525751988128816,-9.188580973055594e-2,-0.52049412445903209
P06,M4,head,none,0.005,0.13338849915600834,-4.4128144035354613e-2,-1.8064015100048302e-2,-0.15145251425605663
P06,M5,Left_Temporal,none,0.005,-0.1089317467734275,-0.035315747873701071,-0.02628231332010459,0.082649433453322901
P06,M5,PFC_Frontal,none,0.005,0.19851363715007089,-0.12125185323270524,-0.14531910658076397,-0.34383274373083489
P06,M5,Right_Temporal,none,0.005,2.11837804520853713e-1,-0.208471348124905,-0.24594533979997488,-0.45778314432082862
P06,M5,head,none,0.005,0.14249054828288699,-0.12149630838188535,-0.14181233323953568,-0.28430288152242267
P06,M6,Left_Temporal,none,0.005,0.06161570552436952,-1.9956963586281675e-2,-1.1534572395014954e-2,-7.315027791938446e-2
P06,M6,PFC_Frontal,none,0.005,0.082149739240107433,-1.09652693291220841e-1,-1.18138741901232137e-1,-0.2002884811413396
P06,M6,Right_Temporal,none,0.005,5.7839050888788501e-2,9.142754192277926e-2,0.089174335563961704,3.133528467517323e-2
P06,M6,head,none,0.005,0.073607887417810852,-5.4266795211422885e-2,-5.834498057334433e-2,-0.13195286799115524
P07,M3,Left_Temporal,none,0.005,0.11864548811722062,0.16933893815343684,0.14850791347424702,2.9862425357026414e-2
P07,M3,PFC_Frontal,none,0.005,0.16156342090067291,0.088650751944826606,4.908567447474248e-2,-1.12477746425930441e-1
P07,M3,Right_Temporal,none,0.005,-2.0414981614267709,-9.007987015899267e-1,-1.057934496385444,0.98356366504132675
P07,M3,head,none,0.005,-0.26624220102521201,-0.084446632307772052,-0.14283774111776842,0.1234044599074437
P07,M4,Left_Temporal,none,0.005,-0.17807522971560366,-1.2205337626004203e-2,1.1698284021464027e-2,0.18977351373706769
P07,M4,PFC_Frontal,none,0.005,-9.5877477329062300e-2,0.075261688377121452,0.092145944834150145,0.18802342216321244
P07,M4,Right_Temporal,none,0.005,-0.28763109151711247,1.2095431964246671e-2,3.320495675495973e-2,0.32083604827207218
P07,M4,head,none,0.005,-0.14805869000993688,4.656963458359756e-2,0.065595725997602244,2.136544160075391e-1
P07,M5,Left_Temporal,none,0.005,8.477019251821344e-2,-4.223149045319886e-2,-6.145527479463481e-2,-0.14622546731284827
P07,M5,PFC_Frontal,none,0.005,4.086515958519880e-2,-0.042934709301934403,-0.049716695944678993,-9.0581855529877801e-2
P07,M5,Right_Temporal,none,0.005,2.9145122125141354,-1.2112447823111456,-1.9409373327690411,-4.855449545283177
P07,M5,head,none,0.005,0.59658936641604676,-0.2653360148563107,-0.41218511797788232,-1.008774484393929
P07,M6,Left_Temporal,none,0.005,1.26505571393373720e-2,0.096832425221403645,1.17342738780672376e-1,1.04692181641335000e-1
P07,M6,PFC_Frontal,none,0.005,0.082542679147782974,0.080284544996482396,8.677105498547340e-2,4.2283758376904229e-3
P07,M6,Right_Temporal,none,0.005,0.47198112474814319,0.43700223117034526,0.44235125989626367,-2.9629864851879411e-2
P07,M6,head,none,0.005,0.14340864554624289,0.15138274812006031,0.16032379569137617,1.691515014513324e-2
P08,M3,Left_Temporal,none,0.005,0.062887925792262725,2.9921297585949355e-2,2.8673506583416262e-2,-3.4214419208846462e-2
P08,M3,PFC_Frontal,none,0.005,1.2235589041602787e-2,-2.259930145489727e-3,-6.757802752886299e-3,-1.8993391794489086e-2
P08,M3,Right_Temporal,none,0.005,2.4684205496520662e-2,0.01013132192294657,3.373385507920819e-3,-2.13108199885998448e-2
P08,M3,head,none,0.005,2.4254818223617606e-2,6.230066006867489e-3,1.9207682179917355e-3,-2.2334050005625875e-2
P08,M4,Left_Temporal,none,0.005,-1.9018690249873147e-3,-2.4182388998150646e-2,-1.4536251574086631e-2,-1.2634382549099315e-2
P08,M4,PFC_Frontal,none,0.005,-5.846859245636243e-3,-2.1448910928974614e-2,-2.166945180530467e-2,-0.01582259255966843
P08,M4,Right_Temporal,none,0.005,-3.0628187288096262e-2,-1.1927712522420902e-2,-8.696280026972012e-3,2.1931907261124246e-2
P08,M4,head,none,0.005,-9.815685497409783e-3,-2.0156011817093155e-2,-1.7839666660628343e-2,-8.023981163218566e-3
P08,M5,Left_Temporal,none,0.005,0.10588491759127906,2.7982375680398190e-2,-0.0047865754760538504,-0.1106714930673329
P08,M5,PFC_Frontal,none,0.005,0.035771761781741962,-1.0069820916407238e-3,-7.285085429621085e-3,-4.305684721136305e-2
P08,M5,Right_Temporal,none,0.005,4.338108893376018e-2,-9.074600539117847e-3,-2.03161238348549040e-2,-0.063697212768615091
P08,M5,head,none,0.005,5.057604425060964e-2,2.9781111130377094e-3,-9.291281325176623e-3,-5.9867325575786261e-2
P08,M6,Left_Temporal,none,0.005,-4.9872751142867084e-2,0.0455160523122001,4.9124199319050924e-2,9.8996950461918025e-2
P08,M6,PFC_Frontal,none,0.005,2.7413827938641011e-3,7.097848400256680e-4,-1.660677469439866e-3,-4.402060263303966e-3
P08,M6,Right_Temporal,none,0.005,0.0082509497262165405,1.18872104745003497e-2,6.151403134908778e-3,-2.099546591307764e-3
P08,M6,head,none,0.005,-6.230915683160423e-3,1.1373345431768358e-2,9.500647748243840e-3,1.5731563431404262e-2
P09,M3,Left_Temporal,none,0.005,-3.4654582786216363e-4,-1.81888282692077552e-3,-2.2808240784681406e-3,-1.934278250605977e-3
P09,M3,PFC_Frontal,none,0.005,0.16200688025478202,-0.069085351423111355,-1.0790258831547738e-1,-0.26990946857025938
P09,M3,Right_Temporal,none,0.005,4.131311836944744e-3,5.761263758197557e-3,5.948900954431467e-3,1.81758911748672401e-3
P09,M3,head,none,0.005,1.010108813023093530e-1,-4.2016192608349541e-2,-0.066098159076064367,-0.16710904037837376
P09,M4,Left_Temporal,none,0.005,4.08376230800392353e-4,1.7752287297499934e-4,-1.3181880851963827e-4,-5.401950393200308e-4
P09,M4,PFC_Frontal,none,0.005,0.16073675592314612,-0.16220816881905967,-0.20282300738706685,-0.363559763310213
P09,M4,Right_Temporal,none,0.005,-8.569981420682406e-4,-2.6966582459122235e-3,-2.6956727856036115e-3,-1.838674643535371e-3
P09,M4,head,none,0.005,9.94182542550394304e-2,-0.10089441600664403,-0.12609566963849345,-0.22551392389353289
P09,M5,Left_Temporal,none,0.005,3.625214463117383e-4,-1.7889943985412814e-3,-1.87497119900570129e-3,-2.237492645317440e-3
P09,M5,PFC_Frontal,none,0.005,0.23129694206016133,-0.1658785791719693,-0.20335678893141976,-0.43465373099158106
P09,M5,Right_Temporal,none,0.005,8.134563281035948e-05,-3.277379780121395e-3,-3.054623153533371e-3,-3.1359687863437302e-3
P09,M5,head,none,0.005,0.14326836738564694,-1.03651763140488169e-1,-0.1268265063580292,-0.27009487374367613
P09,M6,Left_Temporal,none,0.005,-7.944518272446180e-4,7.365691876161641e-4,1.217964169171238e-3,2.012415996415856e-3
P09,M6,PFC_Frontal,none,0.005,8.513702319607962e-2,-0.34886539596117583,-0.4024814594128085,-4.876184826088881e-1
P09,M6,Right_Temporal,none,0.005,-4.76987847339614753e-4,1.7018066409715194e-4,8.834404645473714e-4,1.360428311886986e-3
P09,M6,head,none,0.005,5.246169251669991e-2,-0.21579157848040151,-0.2487549216110303,-0.30121661412773021
P10,M3,Left_Temporal,none,0.005,-0.27049299856825387,-0.50540418533929321,-0.55940788902217387,-0.28891489045392016
P10,M3,PFC_Frontal,none,0.005,0.16159007637367573,-0.16878173125760829,-0.22933961981004883,-3.90929696183724512e-1
P10,M3,Right_Temporal,none,0.005,0.084617272907415844,-0.082235153369699457,-1.15466920291554025e-1,-0.20008419319896989
P10,M3,head,none,0.005,0.064627051914972963,-0.2164152314849942,-0.27051972832312127,-0.33514678023809419
P10,M4,Left_Temporal,none,0.005,1.96480451035830960e-1,-4.0580204443263045e-2,-0.079538444870594874,-0.27601889590642581
P10,M4,PFC_Frontal,none,0.005,0.26503229846815246,-0.05616156569035817,-0.13240591878541538,-3.97438217253567840e-1
P10,M4,Right_Temporal,none,0.005,0.11120571157975646,-0.098678185180915437,-0.1352927507695712,-0.24649846234932765
P10,M4,head,none,0.005,2.22674501454682449e-1,-0.061292091070065252,-0.12288579651290782,-0.3455602979675903
P10,M5,Left_Temporal,none,0.005,0.17886619083884506,0.067657354294327607,4.4704466605178085e-2,-0.13416172423366696
P10,M5,PFC_Frontal,none,0.005,0.22690821024297492,-0.02984805284927498,-0.082797388863475013,-0.3097055991064499
P10,M5,Right_Temporal,none,0.005,0.19600297169323516,-3.005238515110443e-2,-6.369763010772088e-2,-0.259700601800956
P10,M5,head,none,0.005,0.21187063729938069,-1.1314514784175334e-2,-5.4873271868349820e-2,-0.26674390916773055
P10,M6,Left_Temporal,none,0.005,0.12058979557222972,-0.0555363951701041,-8.175901797347382e-2,-0.2023488135457035
P10,M6,PFC_Frontal,none,0.005,0.33824264509107038,-2.7500855323211651e-2,-0.073098576503485391,-0.41134122159455583
P10,M6,Right_Temporal,none,0.005,1.085677368545963e-1,-0.049364066271946172,-0.078249339243404631,-1.86817076098000913e-1
P10,M6,head,none,0.005,0.25303735789958187,-0.037005379284283463,-7.572928206727732e-2,-0.32876663996685918
P11,M3,Left_Temporal,none,0.005,2.2844871551821910e-3,2.295265277070161e-4,1.0261029537734506e-05,-2.274226125644457e-3
P11,M3,PFC_Frontal,none,0.005,0.080498671541791716,0.025939767673331851,1.8724945607823886e-2,-0.061773725933967821
P11,M3,Right_Temporal,none,0.005,4.35405762370159137e-4,1.764474132514909e-05,1.12611230386249737e-4,-3.227945319839096e-4
P11,M3,head,none,0.005,5.035058579588104e-2,0.016105031658544881,1.1615037235305067e-2,-3.873554856057600e-2
P11,M4,Left_Temporal,none,0.005,4.3107420115518605e-05,-1.5131279776506507e-3,-1.4744466867030067e-3,-1.5175541068185255e-3
P11,M4,PFC_Frontal,none,0.005,0.044389423237125622,-1.21845145278323977e-1,-0.14865029078791586,-0.19303971402504147
P11,M4,Right_Temporal,none,0.005,-7.344687989538339e-4,-1.4465349401328435e-06,-1.10556393066675721e-4,6.239124058871581e-4
P11,M4,head,none,0.005,2.7347478884156182e-2,-0.075716437460408362,-0.092323513931523105,-0.11967099281567926
P11,M5,Left_Temporal,none,0.005,-1.3647665025145038e-3,-1.872858179851393e-3,-1.8990513233556974e-3,-5.342848208411936e-4
P11,M5,PFC_Frontal,none,0.005,-0.064328742870467651,-0.12083418361885576,-0.1067901633073539,-4.2461420436886252e-2
P11,M5,Right_Temporal,none,0.005,-1.0945300356580483e-3,-9.772334335976575e-4,-7.559457359381967e-4,3.3858429971985174e-4
P11,M5,head,none,0.005,-4.0290992546131893e-2,-7.534498826185339e-2,-6.661391005870364e-2,-2.6322917512571750e-2
P11,M6,Left_Temporal,none,0.005,3.756756042735498e-3,4.631799326416168e-4,7.331592616394284e-4,-3.0235967810960691e-3
P11,M6,PFC_Frontal,none,0.005,2.09307117519885000e-1,5.248983792678571e-2,0.062507339457280084,-0.14679977806260491
P11,M6,Right_Temporal,none,0.005,-8.7887488856795072e-05,2.8327521033174387e-4,3.6183183518787301e-4,4.4971932404466805e-4
P11,M6,head,none,0.005,0.1302699048559057,0.032635891124767023,3.8903589396759541e-2,-9.13663154591461568e-2
P12,M3,Left_Temporal,none,0.005,0.21282445999710081,-4.774248598225339e-3,-0.035512586404744612,-2.483370464018453930e-1
P12,M3,PFC_Frontal,none,0.005,0.55183994676694437,0.25647339401892194,0.20727452079271391,-0.3445654259742304
P12,M3,Right_Temporal,none,0.005,2.03202964272261393e-1,-5.103036012074286e-2,-0.08586773418282341,-0.28907069845508482
P12,M3,head,none,0.005,0.37992682945081274,1.142855448297189e-1,7.329218024946499e-2,-0.30663464920134775
P12,M4,Left_Temporal,none,0.005,0.12596366120779809,1.06502054605881961e-1,1.06163490039625545e-1,-1.9800171168172531e-2
P12,M4,PFC_Frontal,none,0.005,1.94752346540530769e-1,-1.17222100046787881e-1,-0.1691781031679653,-0.36393044970849608
P12,M4,Right_Temporal,none,0.005,0.16267398595729296,2.5163369767099086e-2,1.82439035528802000e-3,-1.6084959560200498e-1
P12,M4,head,none,0.005,0.16953558506153812,-2.56946939301486768e-2,-5.759208148525426e-2,-0.22712766654679239
P12,M5,Left_Temporal,none,0.005,1.17537564127473225e-2,-6.820230939397301e-4,-0.019828062681384061,-3.158181909413139e-2
P12,M5,PFC_Frontal,none,0.005,0.30355677129996805,-1.89504086762456593e-1,-0.33022200881793079,-0.6337787801178989
P12,M5,Right_Temporal,none,0.005,-9.844506177899754e-3,3.9463693918823724e-2,2.4516337575051422e-2,0.03436084375295119
P12,M5,head,none,0.005,0.15225569820869594,-0.085056625675007311,-0.16393893568554854,-0.31619463389424451
P12,M6,Left_Temporal,none,0.005,-1.4936486745188354e-2,-9.665526285693075e-3,-6.392416534409653e-3,8.544070210778678e-3
P12,M6,PFC_Frontal,none,0.005,0.046124863590078002,-0.17748202022536247,-0.21597570357206247,-0.26210056716214047
P12,M6,Right_Temporal,none,0.005,-2.7239658400704803e-2,-2.5841477912054542e-2,-3.6188837074732620e-2,-8.949178674027800e-3
P12,M6,head,none,0.005,1.2518395508565714e-2,-9.761776116211814e-2,-0.11863316518831682,-0.13115156069688252
P13,M3,Left_Temporal,none,0.005,-1.001223442602581e-3,-1.1361783353179262e-3,-1.3349902299036851e-3,-3.3376678730110443e-4
P13,M3,PFC_Frontal,none,0.005,0.24841161357688124,3.2295647708450022e-2,-5.110732250683525e-3,-0.25352234582756478
P13,M3,Right_Temporal,none,0.005,1.124346892195720730e-1,-0.17932409766589155,-1.88384646684083568e-1,-0.30081933590365584
P13,M3,head,none,0.005,0.17500403998130165,-1.4380842085475583e-2,-0.039300860329277841,-0.2143049003105795
P13,M4,Left_Temporal,none,0.005,2.500758401837137e-4,-5.952104603076260e-4,-7.187381073145159e-4,-9.688139474982295e-4
P13,M4,PFC_Frontal,none,0.005,0.12751990397471707,0.046142258403401741,0.03972679444162007,-0.087793109533096964
P13,M4,Right_Temporal,none,0.005,-0.3356932839073915,5.152027361672402e-2,0.1276967549110514,4.63390038818442913e-1
P13,M4,head,none,0.005,1.5046948542975763e-2,0.038264267231899442,4.877906642647661e-2,3.373211788350085e-2
P13,M5,Left_Temporal,none,0.005,-2.0238887646154971e-3,-2.771229513676729e-4,3.3633608771997732e-05,2.057522373387495e-3
P13,M5,PFC_Frontal,none,0.005,5.69265207850803552e-2,-0.039104092647001543,-5.6019997049653253e-2,-1.12946517834733609e-1
P13,M5,Right_Temporal,none,0.005,0.29342017382355856,-4.37762451025467232e-1,-0.57001437869255567,-0.86343455251611412
P13,M5,head,none,0.005,9.0744281449610328e-2,-1.07643404777064728e-1,-1.4324680676098222e-1,-2.33991088210592560e-1
P13,M6,Left_Temporal,none,0.005,-3.310636378205198e-4,3.3228719810820950e-4,-1.4009021767351172e-05,3.170546160531687e-4
P13,M6,PFC_Frontal,none,0.005,0.10291714806521066,0.13539104103506269,1.2186993818349958e-1,1.8952790118288915e-2
P13,M6,Right_Temporal,none,0.005,0.06428467731130541,-0.29471355263363108,-0.27869479070675651,-0.34297946801806189
P13,M6,head,none,0.005,0.075892256168651334,2.7740879605415395e-2,2.2355904641495174e-2,-5.3536351527156133e-2
P14,M3,Left_Temporal,none,0.005,-1.473680397914875e-3,-2.249740151255743e-3,-2.333282719336636e-3,-8.596023214217608e-4
P14,M3,PFC_Frontal,none,0.005,-0.22009306477969992,-0.24564639405226413,-0.25405785722977886,-3.3964792450078995e-2
P14,M3,Right_Temporal,none,0.005,8.194590145997554e-3,1.3000222705454283e-2,1.2926567840714383e-2,4.731977694716828e-3
P14,M3,head,none,0.005,-0.15003765175977696,-0.16717903357229197,-0.17295958627279173,-2.2921934513014747e-2
P14,M4,Left_Temporal,none,0.005,5.352803606002422e-4,-2.2285749351517414e-4,-2.3697012003976806e-4,-7.722504806400101e-4
P14,M4,PFC_Frontal,none,0.005,-0.3401332135551503,-2.38535557619563632e-1,-0.21820838560204189,0.1219248279531084
P14,M4,Right_Temporal,none,0.005,8.916362727080538e-3,5.618100110537509e-3,4.980597671917950e-3,-3.935765055162587e-3
P14,M4,head,none,0.005,-2.316714699642311520e-1,-0.16266407783196385,-0.14882608936646674,8.284538059776442e-2
P14,M5,Left_Temporal,none,0.005,-8.048172184266969e-4,-4.090801153103462e-4,-5.144765592525020e-4,2.9034065917419486e-4
P14,M5,PFC_Frontal,none,0.005,-0.016296866269804311,1.0010341760948402e-2,0.01514937028727553,3.144623655707983e-2
P14,M5,Right_Temporal,none,0.005,-3.4860350374217934e-3,-8.013397169952809e-3,-7.700517768851155e-3,-4.214482731429363e-3
P14,M5,head,none,0.005,-1.1686873708210875e-2,5.919543583746430e-3,9.446466945256294e-3,2.113334065346715e-2
P14,M6,Left_Temporal,none,0.005,1.9718126029093035e-05,-3.599820489728278e-4,-4.7595023108092860e-4,-4.956683571100218e-4
P14,M6,PFC_Frontal,none,0.005,9.0562816427798680e-2,8.410426957067463e-2,0.068527005315014031,-2.2035811112784675e-2
P14,M6,Right_Temporal,none,0.005,-1.1142362166957082e-3,-3.3144714626264174e-3,-3.619638160962748e-3,-0.00250540194426704
P14,M6,head,none,0.005,6.185089545432146e-2,5.712034912092768e-2,4.640568378152281e-2,-1.5445211672798671e-2
P15,M3,Left_Temporal,none,0.005,0.05834675471351991,-3.178223071933304e-2,-6.367928714950083e-2,-1.220260418630206960e-1
P15,M3,PFC_Frontal,none,0.005,0.17310334063848082,-0.15355073805390437,-0.23508154494785916,-0.40818488558633992
P15,M3,Right_Temporal,none,0.005,-0.59863504457157191,-0.52893193715319242,-0.52384714102407204,0.074787903547499784
P15,M3,head,none,0.005,4.247155660382929e-3,-2.01857917437659921e-1,-0.2574364665245934,-0.26168362218497632
P15,M4,Left_Temporal,none,0.005,-3.403952745400328e-2,-0.1222658630465966,-1.5533833592775178e-1,-1.212988084737485e-1
P15,M4,PFC_Frontal,none,0.005,0.29703061435522443,-0.34059146116451045,-0.47186263243206866,-0.76889324678729309
P15,M4,Right_Temporal,none,0.005,-0.93728958917248972,-0.89372762554503515,-9.04688579692799809e-1,3.2601009479689862e-2
P15,M4,head,none,0.005,-1.1389752327645318e-3,-4.04364902357388705e-1,-0.49401532781424279,-0.49287635258147833
P15,M5,Left_Temporal,none,0.005,0.13207844377565384,-0.05552601020156063,-0.079891562611685701,-2.119700063873395040e-1
P15,M5,PFC_Frontal,none,0.005,0.47087982884035495,-0.1437434240312,-0.22455436519047625,-0.69543419403083118
P15,M5,Right_Temporal,none,0.005,5.1662787553173628e-2,-2.792807027548866e-2,-3.629189136246597e-2,-0.0879546789156396
P15,M5,head,none,0.005,0.32649536667809159,-1.04880039729228440e-1,-0.1611400268272761,-4.876353935053677e-1
P15,M6,Left_Temporal,none,0.005,0.16243834384824327,-0.059605213841819382,-0.094372101973107997,-0.25681044582135126
P15,M6,PFC_Frontal,none,0.005,0.48384679110846696,-0.10886278937771882,-0.19881571876905615,-0.68266250987752308
P15,M6,Right_Temporal,none,0.005,0.20018557849738655,1.8754303636689670e-2,-1.0629945540204243e-2,-2.10815524037590737e-1
P15,M6,head,none,0.005,0.36859542732345657,-0.075172376320517306,-0.1430767873357609,-0.51167221465921753
P16,M3,Left_Temporal,none,0.005,-1.7878821659305635e-2,-1.6578565330087515e-2,-1.9498806284224867e-2,-1.6199846249192275e-3
P16,M3,PFC_Frontal,none,0.005,-8.073179982526374e-2,-0.04113114928386092,-5.468094882646780e-2,2.6050850998795934e-2
P16,M3,Right_Temporal,none,0.005,1.82843908735516912e-2,-0.05524213765051196,-0.072600259364931724,-0.090884650238483425
