time_s,intensity_760nm,intensity_850nm
848.0000,0.013130657,0.013123918
849.0000,0.013130683,0.013124092
850.0000,0.013131205,0.0131248
851.0000,0.0131311,0.013123211
852.0000,0.013130508,0.013124611
853.0000,0.013125548,0.013121466
854.0000,0.01313128,0.013125398
855.0000,0.013125665,0.013120027
856.0000,0.013130715,0.013125028
857.0000,0.013126194,0.013120152
858.0000,0.013130675,0.013124717
859.0000,0.013125873,0.013120824
860.0000,0.013130526,0.013123957
861.0000,0.013125714,0.013120132
862.0000,0.013130654,0.013124596
863.0000,0.013130924,0.013125744
864.0000,0.013125655,0.013122019
865.0000,0.013130778,0.013125499
866.0000,0.013131076,0.013124986
867.0000,0.013125504,0.013121077
868.0000,0.013130892,0.013124735
869.0000,0.013125551,0.013120613
870.0000,0.013130683,0.013125317
871.0000,0.013125708,0.013120427
872.0000,0.013130636,0.013123889
873.0000,0.01312554,0.013119927
874.0000,0.013130601,0.01312417
875.0000,0.013130726,0.013125245
876.0000,0.013125669,0.01312042
877.0000,0.013125681,0.013120701
878.0000,0.01312555,0.013121251
879.0000,0.013130538,0.013124015
880.0000,0.013126151,0.0131213
881.0000,0.013126052,0.013120389
882.0000,0.013125612,0.013120996
883.0000,0.013126026,0.013119483
884.0000,0.013126077,0.013121145
885.0000,0.013126271,0.013120409
886.0000,0.013125772,0.01312048
887.0000,0.01312567,0.013120207
888.0000,0.013131123,0.013123605
889.0000,0.013125675,0.013120908
890.0000,0.013130789,0.013125219
891.0000,0.013125617,0.013121078
892.0000,0.013126374,0.013119147
893.0000,0.013126152,0.01312163
894.0000,0.013125321,0.013120891
895.0000,0.013130907,0.013125447
896.0000,0.013125599,0.013121448
897.0000,0.013131084,0.013125524
898.0000,0.013131282,0.013125565
899.0000,0.013130964,0.013124204
900.0000,0.01312565,0.013120614
901.0000,0.013125882,0.013119968
902.0000,0.013126087,0.013121206
903.0000,0.013131198,0.013123612
904.0000,0.013130916,0.013124032
905.0000,0.013130853,0.013123881
906.0000,0.01312639,0.013120768
907.0000,0.013130789,0.013123785
908.0000,0.013125838,0.013120079
909.0000,0.013131583,0.013126404
910.0000,0.013131061,0.013125501
911.0000,0.01313043,0.013123346
912.0000,0.013130669,0.013125179
913.0000,0.013130684,0.013125037
914.0000,0.013130856,0.013124583
915.0000,0.013131315,0.01312418
916.0000,0.013131372,0.013124841
917.0000,0.013131234,0.013125597
918.0000,0.013125842,0.013120547
919.0000,0.013125724,0.013120525
920.0000,0.013125671,0.013120142
921.0000,0.013125581,0.013121966
922.0000,0.013126353,0.013121251
923.0000,0.013125628,0.013120532
924.0000,0.013125562,0.013121571
925.0000,0.013126116,0.013120789
926.0000,0.013125655,0.013120692
927.0000,0.013130703,0.013125694
928.0000,0.013126033,0.013121361
929.0000,0.013131099,0.013124125
930.0000,0.013125546,0.013120996
931.0000,0.013125462,0.013120579
932.0000,0.013125753,0.013121461
933.0000,0.013125722,0.013121365
934.0000,0.013126068,0.013120143
935.0000,0.013126228,0.013120628
936.0000,0.013125324,0.013119676
937.0000,0.01313089,0.013125228
938.0000,0.013130686,0.013124234
939.0000,0.01312601,0.01311926
940.0000,0.013126184,0.013120615
